"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Plasma (Peripheral Venous Blood) [µmol/l]"
0,7560,2.072911
0,7566,2.04451
0,7572,2.016804
0,7578,1.989755
0,7584,1.963326
0,7590,1.937484
0,7596,1.912197
0,7602,1.887438
0,7608,1.863179
0,7614,1.839398
0,7620,1.816071
0,7626,1.793179
0,7632,1.770703
0,7638,1.748625
0,7644,1.72693
0,7650,1.705603
0,7656,1.684631
0,7662,1.664001
0,7668,1.6437
0,7674,1.62372
0,7680,1.604049
0,7686,1.584679
0,7692,1.5656
0,7698,1.546805
0,7704,1.528285
0,7710,1.510035
0,7716,1.492046
0,7722,1.474312
0,7728,1.456829
0,7734,1.439589
0,7740,1.422588
0,7746,1.40582
0,7752,1.38928
0,7758,1.372965
0,7764,1.356869
0,7770,1.340989
0,7776,1.325319
0,7782,1.309857
0,7788,1.294599
0,7794,1.27954
0,7800,1.264678
0,7806,1.250009
0,7812,1.23553
0,7818,1.221238
0,7824,1.20713
